InputID,TargetID,Distance
n150936978,"1",107650.162756273
n150937019,"1",224413.889603134
n150937019,"0",224413.889603134
n150937140,"1",103780.39969195
n150937140,"0",103780.39969195
n150937176,"1",151296.900002031
n150937176,"0",151296.900002031
n150937195,"0",123816.198708136
n150937195,"1",123816.198708136
n150937217,"0",172659.396719412
n150937217,"1",172659.396719412
n150937256,"1",195332.554171403
n150937256,"0",195332.554171403
n150937378,"0",71478.6876919607
n150937378,"1",71478.6876919607
n150937431,"1",55882.8618717114
n150937431,"0",55882.8618717114
n150937620,"0",133360.4198907
n150937620,"1",133360.4198907
n150937661,"0",91394.7963707112
n150937661,"1",91394.7963707112
n150937694,"1",95882.4431318658
n150937694,"0",95882.4431318658
n150937736,"1",46292.0610100031
n150937736,"0",46292.0610100031
n150937770,"1",66543.1963751872
n150937770,"0",66543.1963751872
n150937800,"0",113959.967159021
n150937800,"1",113959.967159021
n150937800,"1",113959.967159021
n150937800,"0",113959.967159021
n150937894,"0",27936.2987629647
n150937894,"1",27936.2987629647
n150937899,"0",103486.982745063
n150937899,"1",103486.982745063
n150937899,"1",103486.982745063
n150937899,"0",103486.982745063
n150937922,"1",140281.528192441
n150937922,"0",140281.528192441
n150938262,"0",33996.0506036916
n150938262,"1",33996.0506036916
n150938272,"1",82576.2381494699
n150938272,"0",82576.2381494699
n150938392,"1",61296.4305052192
n150938392,"0",61296.4305052192
n150938683,"0",116622.9689934
n150938683,"1",116622.9689934
n150938711,"0",22250.4656033012
n150938711,"1",22250.4656033012
n150938714,"0",313755.900278556
n150938714,"1",313755.900278556
n150938718,"0",123964.577835605
n150938718,"1",123964.577835605
n150938718,"1",123964.577835605
n150938718,"0",123964.577835605
n150938746,"1",40666.716590255
n150938746,"1",40666.716590255
n150938746,"0",40666.716590255
n150938750,"0",88020.7082049857
n150938750,"1",88020.7082049857
n150938811,"1",54931.0176303829
n150938811,"0",54931.0176303829
n150938820,"0",95737.3715341459
n150938820,"1",95737.3715341459
n150938822,"1",96210.6181583572
n150938822,"0",96210.6181583572
n150938829,"0",25500.9839728499
n150938829,"1",25500.9839728499
n150938829,"1",25500.9839728499
n150938833,"1",32289.5017898331
n150938833,"0",32289.5017898331
n150939054,"1",110075.289966072
n150939054,"0",110075.289966072
n150939241,"1",86344.1449102115
n150939241,"0",86344.1449102115
n150939243,"1",82060.7844301941
n150939243,"1",82060.7844301941
n150939243,"0",82060.7844301941
n150939345,"0",140253.726662127
n150939345,"1",140253.726662127
n150939382,"0",60807.1189917042
n150939382,"1",60807.1189917042
n150939402,"0",177211.248848376
n150939402,"1",177211.248848376
n150939517,"0",270910.677890778
n150939517,"1",270910.677890778
n150939593,"1",106217.387099546
n150939593,"0",106217.387099546
n150939624,"0",80196.1954595952
n150939624,"1",80196.1954595952
n150939624,"1",80196.1954595952
n150939624,"0",80196.1954595952
n150939639,"0",52103.9049237998
n150939639,"1",52103.9049237998
n150939639,"0",52103.9049237998
n150939784,"1",83142.7902499115
n150939784,"1",83142.7902499115
n150939784,"0",83142.7902499115
n150939840,"0",109359.896160911
n150939840,"1",109359.896160911
n150939912,"1",40484.2047620034
n150939912,"0",40484.2047620034
n150939915,"1",84396.357623856
n150939915,"0",84396.357623856
n150939930,"1",31381.1829239101
n150939930,"0",31381.1829239101
n150940000,"1",178893.201812624
n150940000,"0",178893.201812624
n150940043,"0",113728.438144283
n150940043,"1",113728.438144283
n150940043,"1",113728.438144283
n150940043,"0",113728.438144283
n150940064,"1",45294.5135768569
n150940064,"0",45294.5135768569
n150940140,"1",97372.2843050916
n150940140,"0",97372.2843050916
n150940308,"1",50531.6719807158
n150940308,"1",50531.6719807158
n150940308,"0",50531.6719807158
n150940447,"1",72356.0721126816
n150940447,"1",72356.0721126816
n150940447,"0",72356.0721126816
n150940579,"0",56266.2046888637
n150940579,"1",56266.2046888637
n150940902,"1",32986.3759970192
n150940902,"0",32986.3759970192
n150941015,"1",22259.3683515972
n150941015,"0",22259.3683515972
n150941078,"0",288760.760105347
n150941078,"1",288760.760105347
n150941081,"0",156645.501294878
n150941081,"1",156645.501294878
n150941094,"1",101537.529524797
n150941094,"0",101537.529524797
n150941151,"0",98933.4061366309
n150941151,"0",98933.4061366309
n150941151,"1",98933.4061366309
n150941151,"1",98933.4061366309
n150941165,"1",55635.9523906062
n150941165,"0",55635.9523906062
n150941169,"1",248509.981575756
n150941169,"0",248509.981575756
n150941400,"1",62873.5069148539
n150941400,"0",62873.5069148539
n150941525,"1",61114.5473321331
n150941525,"0",61114.5473321331
n150941747,"1",31650.2495063052
n150941747,"1",31650.2495063052
n150941747,"0",31650.2495063052
n150941934,"0",188485.355574732
n150941934,"1",188485.355574732
n150941993,"0",14861.0297458658
n150941993,"1",14861.0297458658
n150942027,"0",90839.1460326859
n150942027,"1",90839.1460326859
n150942027,"1",90839.1460326859
n150942027,"0",90839.1460326859
n150942282,"1",226369.855731785
n150942282,"0",226369.855731785
n150942365,"0",97100.2313433101
n150942365,"1",97100.2313433101
n150942365,"1",97100.2313433101
n150942365,"0",97100.2313433101
n150942389,"1",229786.301437335
n150942389,"0",229786.301437335
n150942399,"1",13882.6131468448
n150942399,"0",13882.6131468448
n150942431,"1",40601.4041186929
n150942431,"0",40601.4041186929
n150942667,"1",122329.319736333
n150942667,"0",122329.319736333
n150942751,"1",74194.7753747275
n150942751,"0",74194.7753747275
n150942927,"0",88274.5583781445
n150942927,"0",88274.5583781445
n150942927,"1",88274.5583781445
n150942927,"1",88274.5583781445
n150943008,"1",200144.383675194
n150943008,"0",200144.383675194
n150943407,"0",235786.050787336
n150943407,"1",235786.050787336
n150943471,"0",112376.235216162
n150943471,"1",112376.235216162
n150943523,"1",86642.6284012508
n150943523,"0",86642.6284012508
n150943527,"1",159054.351576309
n150943527,"0",159054.351576309
n150943545,"1",57333.4609122835
n150943545,"0",57333.4609122835
n150943594,"1",246100.037627859
n150943594,"0",246100.037627859
n150943634,"0",33506.2088362167
n150943634,"1",33506.2088362167
n150943650,"0",106068.688243016
n150943650,"1",106068.688243016
n150943791,"0",32210.2377654046
n150943791,"1",32210.2377654046
n150943791,"1",32210.2377654046
n150943791,"0",32210.2377654046
n150943795,"0",95093.3822809012
n150943795,"0",95093.3822809012
n150943795,"1",95093.3822809012
n150943795,"1",95093.3822809012
n150943821,"1",57639.5267450958
n150943821,"0",57639.5267450958
n150944175,"1",231733.716456577
n150944175,"0",231733.716456577
n150944236,"1",61381.033387625
n150944236,"1",61381.033387625
n150944236,"0",61381.033387625
n150944331,"0",36100.5686673924
n150944331,"1",36100.5686673924
n150944411,"0",270255.515196705
n150944411,"1",270255.515196705
n150944511,"0",114851.974550011
n150944511,"1",114851.974550011
n150944528,"1",39397.1015620371
n150944528,"0",39397.1015620371
n150944824,"1",200736.011332854
n150944824,"0",200736.011332854
n150944905,"1",73185.6694357541
n150944905,"0",73185.6694357541
n150945019,"0",95490.389448004
n150945019,"0",95490.389448004
n150945019,"1",95490.389448004
n150945333,"1",71925.1633904227
n150945333,"0",71925.1633904227
n150945599,"1",244313.831422357
n150945599,"0",244313.831422357
n150945744,"1",157842.068491668
n150945744,"0",157842.068491668
n150945921,"1",75785.6688545767
n150945921,"0",75785.6688545767
n150945953,"1",24801.2792298882
n150945953,"1",24801.2792298882
n150945953,"0",24801.2792298882
n150946073,"1",34138.8669292314
n150946073,"0",34138.8669292314
n150946089,"1",45866.8443476073
n150946089,"1",45866.8443476073
n150946089,"0",45866.8443476073
n150946179,"1",15474.5954887641
n150946179,"0",15474.5954887641
n150946706,"0",74462.8652704742
n150946706,"1",74462.8652704742
n150946806,"0",163454.450453356
n150946806,"0",163454.450453356
n150946806,"1",163454.450453356
n150946826,"1",116634.741573276
n150946826,"0",116634.741573276
n150946884,"1",57432.2497093316
n150946884,"0",57432.2497093316
n150947015,"1",71084.9196258028
n150947015,"0",71084.9196258028
n150947072,"0",229198.138327048
n150947072,"1",229198.138327048
n150947168,"1",238363.673166715
n150947168,"0",238363.673166715
n150947335,"1",45192.8946527898
n150947335,"0",45192.8946527898
n150947471,"1",242343.973520035
n150947471,"0",242343.973520035
n150947519,"1",251779.763056164
n150947519,"0",251779.763056164
n150947988,"1",124724.989465627
n150947988,"0",124724.989465627
n150948012,"1",47019.0552607222
n150948012,"0",47019.0552607222
n150948163,"0",34501.6740781607
n150948163,"1",34501.6740781607
n150948373,"0",103049.420350845
n150948373,"1",103049.420350845
n150948429,"1",106059.655081749
n150948429,"0",106059.655081749
n150948574,"0",54025.1976255161
n150948574,"1",54025.1976255161
n150948636,"0",126794.903107536
n150948636,"1",126794.903107536
n150948718,"1",238464.383556148
n150948718,"0",238464.383556148
n150948766,"1",48231.8360614505
n150948766,"0",48231.8360614505
n150948805,"0",296342.056105848
n150948805,"1",296342.056105848
n150948838,"1",219589.270454993
n150948838,"0",219589.270454993
n150948947,"1",64218.5240635311
n150948947,"0",64218.5240635311
n150948947,"1",64218.5240635311
n150948947,"0",64218.5240635311
n150949054,"1",122542.477013907
n150949054,"0",122542.477013907
n150949089,"1",87229.421751836
n150949089,"0",87229.421751836
n150949442,"1",22819.91277232
n150949442,"0",22819.91277232
n150949624,"0",155295.601927931
n150949624,"1",155295.601927931
n150949769,"1",72587.0732417516
n150949769,"1",72587.0732417516
n150949769,"0",72587.0732417516
n150949805,"0",236041.605308432
n150949805,"1",236041.605308432
n150949821,"1",41723.5657606549
n150949821,"0",41723.5657606549
n150949999,"1",109392.260428112
n150949999,"0",109392.260428112
n150950390,"0",70071.6682905424
n150950390,"1",70071.6682905424
n150950420,"0",16956.0289347262
n150950420,"1",16956.0289347262
n150950782,"0",78408.3216672333
n150950782,"1",78408.3216672333
n150950823,"0",83208.4715417027
n150950823,"1",83208.4715417027
n150951272,"0",126370.429267003
n150951272,"1",126370.429267003
n150951278,"1",96254.9509777895
n150951278,"0",96254.9509777895
n150951282,"1",162456.128735592
n150951282,"0",162456.128735592
n150951285,"1",77489.7024443563
n150951285,"0",77489.7024443563
n150951497,"0",287566.063711077
n150951497,"1",287566.063711077
n150951633,"1",154903.969852618
n150951633,"0",154903.969852618
n150951750,"1",181795.584467505
n150951750,"0",181795.584467505
n150952004,"1",85553.1804216899
n150952004,"0",85553.1804216899
n150952032,"0",83030.6484794967
n150952032,"1",83030.6484794967
n150952037,"0",18765.6760139722
n150952037,"1",18765.6760139722
n150952065,"1",143753.36480628
n150952065,"0",143753.36480628
n150952102,"1",40965.1566907076
n150952102,"0",40965.1566907076
n150952160,"0",16974.5930362863
n150952160,"1",16974.5930362863
n150952285,"0",211191.19672718
n150952285,"1",211191.19672718
n150952320,"1",194395.436759242
n150952320,"0",194395.436759242
n150952368,"1",75251.7551100027
n150952368,"0",75251.7551100027
n150952373,"0",100759.927985259
n150952373,"1",100759.927985259
n150952487,"1",166193.867285896
n150952487,"0",166193.867285896
n150952543,"1",251183.228355602
n150952543,"0",251183.228355602
n150952567,"1",145820.094260962
n150952567,"0",145820.094260962
n150952573,"1",143147.045057664
n150952573,"0",143147.045057664
n150952591,"1",160195.706365783
n150952591,"0",160195.706365783
n150952743,"1",219291.562693065
n150952743,"0",219291.562693065
n150952869,"0",58424.4357704504
n150952869,"1",58424.4357704504
n150952887,"1",151049.017921481
n150952887,"0",151049.017921481
n150952956,"0",264367.401618328
n150952956,"1",264367.401618328
n150952983,"1",164399.115842194
n150952983,"0",164399.115842194
n150953106,"0",85036.1185346732
n150953106,"1",85036.1185346732
n150953379,"1",94385.0977749134
n150953379,"0",94385.0977749134
n150953525,"1",2024.61339483672
n150953525,"0",2024.61339483672
n150953758,"1",22349.4524994144
n150953758,"0",22349.4524994144
n150953762,"1",63939.5258801455
n150953762,"0",63939.5258801455
n150953794,"1",226928.850173679
n150953794,"0",226928.850173679
n150953804,"1",224371.570184848
n150953804,"0",224371.570184848
n150953854,"1",72802.3412616386
n150953854,"0",72802.3412616386
n150953942,"0",165676.44220795
n150953942,"1",165676.44220795
n150953961,"1",220958.655398389
n150953961,"0",220958.655398389
n150954010,"1",180271.334796739
n150954010,"0",180271.334796739
n150954135,"1",101627.714339098
n150954135,"0",101627.714339098
n150954144,"1",63110.7928308247
n150954144,"0",63110.7928308247
n150954356,"1",236464.876706007
n150954356,"0",236464.876706007
n150954422,"1",60393.6389571813
n150954422,"0",60393.6389571813
n150954427,"1",40782.6429458617
n150954427,"0",40782.6429458617
n150954633,"1",183356.062584035
n150954633,"0",183356.062584035
n150954870,"1",248025.540113115
n150954870,"0",248025.540113115
n150954881,"0",152886.26459821
n150954881,"0",152886.26459821
n150954881,"1",152886.26459821
n150954881,"1",152886.26459821
n150955128,"0",117199.895039809
n150955128,"1",117199.895039809
n150955157,"0",154287.787955272
n150955157,"1",154287.787955272
n150955273,"1",250500.594881682
n150955273,"0",250500.594881682
n150955854,"0",148688.582644643
n150955854,"1",148688.582644643
n150955895,"0",43713.0697844206
n150955895,"1",43713.0697844206
n150956218,"1",22427.4126339151
n150956218,"0",22427.4126339151
n150956319,"1",157982.32287409
n150956319,"0",157982.32287409
n150956332,"1",39843.0957246646
n150956332,"0",39843.0957246646
n150956451,"0",64065.6969415569
n150956451,"1",64065.6969415569
n150956498,"1",225101.808731084
n150956498,"0",225101.808731084
n150956544,"1",55178.0443234112
n150956544,"0",55178.0443234112
n150956577,"1",175418.626430563
n150956577,"0",175418.626430563
n150956765,"1",116584.195617924
n150956765,"0",116584.195617924
n150957029,"0",180784.232856616
n150957029,"1",180784.232856616
n150957029,"1",180784.232856616
n150957029,"0",180784.232856616
n150957262,"1",216630.075882312
n150957262,"0",216630.075882312
n150957278,"0",176021.53375539
n150957278,"0",176021.53375539
n150957278,"1",176021.53375539
n150957531,"1",69078.8871914395
n150957531,"0",69078.8871914395
n150957712,"1",235070.733727573
n150957712,"0",235070.733727573
n150957753,"0",148129.209314583
n150957753,"1",148129.209314583
n150957831,"0",101400.372073621
n150957831,"0",101400.372073621
n150957831,"1",101400.372073621
n150957831,"1",101400.372073621
n150958163,"1",60573.0174731582
n150958163,"0",60573.0174731582
n150958377,"0",23812.9793439807
n150958377,"1",23812.9793439807
n150958467,"1",37634.8904931613
n150958467,"0",37634.8904931613
n150958477,"0",14736.3933520606
n150958477,"1",14736.3933520606
n150958540,"1",52510.1841411817
n150958540,"0",52510.1841411817
n150958545,"0",89867.6661048035
n150958545,"0",89867.6661048035
n150958545,"1",89867.6661048035
n150958545,"1",89867.6661048035
n150958601,"0",43767.1818884992
n150958601,"1",43767.1818884992
n150958615,"1",80590.3190158318
n150958615,"0",80590.3190158318
n150958722,"1",196551.136627827
n150958722,"0",196551.136627827
n150958776,"1",94636.936103158
n150958776,"0",94636.936103158
n150958777,"0",180919.002967372
n150958777,"0",180919.002967372
n150958777,"1",180919.002967372
n150958777,"1",180919.002967372
n150958869,"1",48106.1694754632
n150958869,"1",48106.1694754632
n150958869,"0",48106.1694754632
n150958948,"1",198651.146930461
n150958948,"0",198651.146930461
n150958978,"1",124532.498245867
n150958978,"0",124532.498245867
n150959022,"0",314654.332978782
n150959022,"1",314654.332978782
n150959035,"1",40992.8800792516
n150959035,"0",40992.8800792516
n150959104,"0",89185.3580082983
n150959104,"1",89185.3580082983
n150959136,"1",220483.90608099
n150959136,"0",220483.90608099
n150959138,"0",92684.3982843222
n150959138,"1",92684.3982843222
n150959159,"0",36989.1189496738
n150959159,"1",36989.1189496738
n150959188,"0",129426.717392286
n150959188,"1",129426.717392286
n150959239,"1",78701.3214844255
n150959239,"0",78701.3214844255
n150959473,"0",236876.697512656
n150959473,"1",236876.697512656
n150959533,"0",161575.373945471
n150959533,"1",161575.373945471
n150959533,"1",161575.373945471
n150959533,"0",161575.373945471
n150959539,"0",209098.504415819
n150959539,"1",209098.504415819
n150959543,"1",247425.525405802
n150959543,"0",247425.525405802
n150959565,"1",237745.906824441
n150959565,"0",237745.906824441
n150959581,"1",109548.126087377
n150959581,"0",109548.126087377
n150959667,"0",100496.384820784
n150959667,"1",100496.384820784
n150959781,"1",33476.8253592024
n150959781,"0",33476.8253592024
n150959813,"1",220402.839619548
n150959813,"0",220402.839619548
n150959909,"0",48275.3339307007
n150959909,"1",48275.3339307007
n150960128,"1",79648.8220528838
n150960128,"0",79648.8220528838
n150960134,"1",100599.642993108
n150960134,"0",100599.642993108
n150960136,"0",239842.304357845
n150960136,"1",239842.304357845
n150960164,"1",26088.2715342604
n150960164,"0",26088.2715342604
n150960318,"0",94424.56949105
n150960318,"1",94424.56949105
